name,display_name,base_model,family,variant,seed_index,seed_label,sort_order,aggregate,component,component_label,bin_index,bin_left,bin_right,bin_mid,count,cumulative_count,cumulative_fraction,total_count
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,54,0.042169650342858224,0.056234132519034905,0.04869675251658631,56006,56621750,0.9999760874995479,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,55,0.056234132519034905,0.07498942093324558,0.06493816315762113,1297,56623047,0.9999989933437772,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,56,0.07498942093324558,0.1,0.08659643233600653,45,56623092,0.9999997880723741,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,57,0.1,0.1333521432163324,0.11547819846894582,11,56623103,0.9999999823393645,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,58,0.1333521432163324,0.1778279410038923,0.15399265260594922,1,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,59,0.1778279410038923,0.23713737056616552,0.2053525026457146,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,60,0.23713737056616552,0.31622776601683794,0.27384196342643613,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,61,0.31622776601683794,0.4216965034285822,0.3651741272548377,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,62,0.4216965034285822,0.5623413251903491,0.4869675251658631,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,63,0.5623413251903491,0.7498942093324558,0.6493816315762113,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,64,0.7498942093324558,1.0,0.8659643233600653,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,65,1.0,1.333521432163324,1.1547819846894583,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,66,1.333521432163324,1.7782794100389228,1.5399265260594919,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,67,1.7782794100389228,2.371373705661655,2.053525026457146,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,68,2.371373705661655,3.1622776601683795,2.7384196342643614,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,69,3.1622776601683795,4.216965034285822,3.651741272548377,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,70,4.216965034285822,5.62341325190349,4.869675251658631,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,71,5.62341325190349,7.498942093324558,6.493816315762112,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,72,7.498942093324558,10.0,8.659643233600654,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,73,10.0,13.33521432163324,11.547819846894582,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,74,13.33521432163324,17.78279410038923,15.39926526059492,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,75,17.78279410038923,23.71373705661655,20.53525026457146,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,76,23.71373705661655,31.622776601683793,27.384196342643612,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,77,31.622776601683793,42.169650342858226,36.51741272548377,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,78,42.169650342858226,56.23413251903491,48.696752516586315,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,79,56.23413251903491,74.98942093324558,64.93816315762113,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,80,74.98942093324558,100.0,86.59643233600653,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,81,100.0,133.3521432163324,115.4781984689458,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,82,133.3521432163324,177.82794100389228,153.9926526059492,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,83,177.82794100389228,237.13737056616552,205.3525026457146,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,84,237.13737056616552,316.2277660168379,273.8419634264361,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,85,316.2277660168379,421.6965034285822,365.1741272548377,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,86,421.6965034285822,562.341325190349,486.9675251658631,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,87,562.341325190349,749.8942093324558,649.3816315762112,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,88,749.8942093324558,1000.0,865.9643233600654,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,89,1000.0,1333.521432163324,1154.7819846894583,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,90,1333.521432163324,1778.2794100389228,1539.926526059492,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,91,1778.2794100389228,2371.373705661655,2053.525026457146,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,92,2371.373705661655,3162.2776601683795,2738.4196342643613,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,93,3162.2776601683795,4216.965034285822,3651.741272548377,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,94,4216.965034285822,5623.413251903491,4869.675251658631,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,95,5623.413251903491,7498.942093324558,6493.816315762113,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,96,7498.942093324558,10000.0,8659.643233600653,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,97,10000.0,13335.21432163324,11547.819846894581,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,98,13335.21432163324,17782.794100389227,15399.265260594919,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,99,17782.794100389227,23713.737056616552,20535.25026457146,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,100,23713.737056616552,31622.776601683792,27384.196342643612,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,101,31622.776601683792,42169.65034285822,36517.412725483766,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,102,42169.65034285822,56234.13251903491,48696.75251658631,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,103,56234.13251903491,74989.42093324558,64938.16315762113,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,104,74989.42093324558,100000.0,86596.43233600653,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,105,100000.0,133352.1432163324,115478.19846894582,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,106,133352.1432163324,177827.94100389228,153992.6526059492,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,107,177827.94100389228,237137.37056616554,205352.50264571462,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,108,237137.37056616554,316227.7660168379,273841.9634264361,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,109,316227.7660168379,421696.5034285822,365174.12725483766,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,110,421696.5034285822,562341.3251903491,486967.5251658631,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,111,562341.3251903491,749894.2093324559,649381.6315762114,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,112,749894.2093324559,1000000.0,865964.3233600655,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,113,1000000.0,1333521.432163324,1154781.9846894583,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,114,1333521.432163324,1778279.410038923,1539926.526059492,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,115,1778279.410038923,2371373.7056616554,2053525.0264571463,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,116,2371373.7056616554,3162277.660168379,2738419.6342643616,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,117,3162277.660168379,4216965.034285823,3651741.272548377,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,118,4216965.034285823,5623413.251903491,4869675.2516586315,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,119,5623413.251903491,7498942.093324558,6493816.315762113,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,120,7498942.093324558,10000000.0,8659643.233600654,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,121,10000000.0,13335214.32163324,11547819.846894583,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,122,13335214.32163324,17782794.100389227,15399265.26059492,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,123,17782794.100389227,23713737.056616552,20535250.26457146,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,124,23713737.056616552,31622776.60168379,27384196.34264361,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,125,31622776.60168379,42169650.342858225,36517412.72548377,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,126,42169650.342858225,56234132.51903491,48696752.51658631,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,127,56234132.51903491,74989420.93324558,64938163.15762113,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,128,74989420.93324558,100000000.0,86596432.33600654,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_ffn,Transformer FFN,129,100000000.0,inf,100000000.0,0,56623104,1.0,56623104
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,0,0.0,1e-08,5e-09,1480,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,1,1e-08,1.333521432163324e-08,1.1547819846894582e-08,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,2,1.333521432163324e-08,1.7782794100389228e-08,1.539926526059492e-08,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,3,1.7782794100389228e-08,2.371373705661655e-08,2.053525026457146e-08,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,4,2.371373705661655e-08,3.162277660168379e-08,2.7384196342643613e-08,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,5,3.162277660168379e-08,4.2169650342858225e-08,3.651741272548377e-08,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,6,4.2169650342858225e-08,5.6234132519034905e-08,4.8696752516586306e-08,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,7,5.6234132519034905e-08,7.498942093324559e-08,6.493816315762114e-08,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,8,7.498942093324559e-08,1e-07,8.659643233600654e-08,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,9,1e-07,1.333521432163324e-07,1.1547819846894582e-07,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,10,1.333521432163324e-07,1.7782794100389227e-07,1.539926526059492e-07,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,11,1.7782794100389227e-07,2.3713737056616554e-07,2.053525026457146e-07,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,12,2.3713737056616554e-07,3.162277660168379e-07,2.7384196342643614e-07,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,13,3.162277660168379e-07,4.2169650342858225e-07,3.651741272548377e-07,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,14,4.2169650342858225e-07,5.62341325190349e-07,4.869675251658631e-07,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,15,5.62341325190349e-07,7.498942093324558e-07,6.493816315762113e-07,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,16,7.498942093324558e-07,1e-06,8.659643233600654e-07,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,17,1e-06,1.333521432163324e-06,1.1547819846894582e-06,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,18,1.333521432163324e-06,1.7782794100389227e-06,1.539926526059492e-06,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,19,1.7782794100389227e-06,2.3713737056616552e-06,2.053525026457146e-06,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,20,2.3713737056616552e-06,3.162277660168379e-06,2.7384196342643613e-06,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,21,3.162277660168379e-06,4.216965034285822e-06,3.651741272548377e-06,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,22,4.216965034285822e-06,5.623413251903491e-06,4.869675251658631e-06,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,23,5.623413251903491e-06,7.498942093324558e-06,6.493816315762113e-06,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,24,7.498942093324558e-06,9.999999999999999e-06,8.659643233600652e-06,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,25,9.999999999999999e-06,1.333521432163324e-05,1.1547819846894581e-05,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,26,1.333521432163324e-05,1.778279410038923e-05,1.5399265260594922e-05,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,27,1.778279410038923e-05,2.3713737056616554e-05,2.0535250264571462e-05,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,28,2.3713737056616554e-05,3.1622776601683795e-05,2.7384196342643615e-05,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,29,3.1622776601683795e-05,4.216965034285822e-05,3.651741272548377e-05,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,30,4.216965034285822e-05,5.623413251903491e-05,4.869675251658631e-05,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,31,5.623413251903491e-05,7.498942093324559e-05,6.493816315762113e-05,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,32,7.498942093324559e-05,0.0001,8.659643233600654e-05,0,1480,0.08021680216802168,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,33,0.0001,0.0001333521432163324,0.00011547819846894582,1,1481,0.0802710027100271,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,34,0.0001333521432163324,0.00017782794100389227,0.0001539926526059492,2,1483,0.08037940379403793,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,35,0.00017782794100389227,0.0002371373705661655,0.00020535250264571458,0,1483,0.08037940379403793,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,36,0.0002371373705661655,0.00031622776601683794,0.0002738419634264361,2,1485,0.08048780487804878,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,37,0.00031622776601683794,0.00042169650342858224,0.0003651741272548377,2,1487,0.08059620596205962,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,38,0.00042169650342858224,0.0005623413251903491,0.00048696752516586315,3,1490,0.08075880758807588,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,39,0.0005623413251903491,0.0007498942093324559,0.0006493816315762113,2,1492,0.08086720867208672,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,40,0.0007498942093324559,0.001,0.0008659643233600654,28,1520,0.08238482384823849,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,41,0.001,0.001333521432163324,0.0011547819846894581,7,1527,0.08276422764227642,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,42,0.001333521432163324,0.0017782794100389228,0.001539926526059492,111,1638,0.08878048780487804,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,43,0.0017782794100389228,0.0023713737056616554,0.002053525026457146,113,1751,0.09490514905149051,18450
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,component,transformer_norm_deepnorm,Transformer norm/deepnorm,44,0.0023713737056616554,0.0031622776601683794,0.0027384196342643613,91,1842,0.09983739837398374,18450
