name,display_name,base_model,family,variant,seed_index,seed_label,sort_order,tensor,tensor_stem,component,component_label,component_order,layer,submodule,submodule_group,shape,numel,baseline_mean,baseline_std,tuned_mean,tuned_std,delta_mean,delta_std,delta_l1_sum,delta_l2_norm,delta_linf_norm,baseline_l2_norm,tuned_l2_norm,relative_l2,cosine_similarity,sign_flip_fraction,abs_delta_q500,abs_delta_q950,abs_delta_q990,abs_delta_q999,abs_delta_z_q500,abs_delta_z_q950,abs_delta_z_q990,abs_delta_z_q999,tail_abs_delta_z_gt_1p0_fraction,tail_abs_delta_z_gt_2p0_fraction,tail_abs_delta_z_gt_3p0_fraction,tail_abs_delta_z_gt_5p0_fraction
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_encoder.16.norm2.weight.tensor,transformer_encoder.16.norm2.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,16.0,norm2_weight,Norm/deepnorm,512,512,0.39286327362060547,0.027819156646728516,0.3936905860900879,0.028006048873066902,0.0008273124694824219,0.0009831951465457678,0.522216796875,0.029075293237547324,0.00537109375,8.911739330814756,8.93071184932882,0.003262583448441804,0.9999971807409979,0.0,0.0009765625,0.00244140625,0.0033911168575286865,0.004996836185455322,0.035103946924209595,0.08775986731052399,0.1218985840678215,0.1796184778213501,0.0,0.0,0.0,0.0
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_encoder.17.deepnorm_alpha.tensor,transformer_encoder.17.deepnorm_alpha,transformer_norm_deepnorm,Transformer norm/deepnorm,3,17.0,deepnorm_alpha,Norm/deepnorm,scalar,1,2.44921875,0.0,2.44921875,0.0,0.0,0.0,0.0,0.0,0.0,2.44921875,2.44921875,0.0,0.9999999999998332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_encoder.17.norm1.weight.tensor,transformer_encoder.17.norm1.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,17.0,norm1_weight,Norm/deepnorm,512,512,0.27333498001098633,0.019559422507882118,0.2738993167877197,0.019634723663330078,0.0005643367767333984,0.0008855069754645228,0.4278564453125,0.023759850416804364,0.00341796875,6.2006788066770735,6.2135374373501255,0.0038318144121922953,0.9999950169937247,0.0,0.000732421875,0.002197265625,0.002685546875,0.0032932162284851074,0.03744596987962723,0.11233790963888168,0.13730189204216003,0.16836972534656525,0.0,0.0,0.0,0.0
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_encoder.17.norm2.weight.tensor,transformer_encoder.17.norm2.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,17.0,norm2_weight,Norm/deepnorm,512,512,0.24103976786136627,0.018107499927282333,0.2450510412454605,0.018486130982637405,0.004011270124465227,0.0008509784238412976,2.0537703037261963,0.09278469519323361,0.0078125,5.469475223955573,5.5606267968220235,0.016964094614933447,0.99999514297263,0.0,0.0040283203125,0.00537109375,0.0060766637325286865,0.007562994956970215,0.222466841340065,0.29662245512008667,0.3355880677700043,0.41767174005508423,0.0,0.0,0.0,0.0
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,upsample.linear.bias.tensor,upsample.linear.bias,upsample,Upsample,4,,linear_bias,Upsample,1024,1024,0.0006987148080952466,0.0231142770498991,0.0007056955364532769,0.023210644721984863,6.980728358030319e-06,0.0006488197250291705,0.5165420770645142,0.020763434011106814,0.00264739990234375,0.73999470476885,0.7430838542869527,0.02805889539110225,0.999616716927849,0.009765625,0.000415802001953125,0.00125885009765625,0.0018410496413707733,0.0024219341576099396,0.017988961189985275,0.054461993277072906,0.07964985817670822,0.10478083789348602,0.0,0.0,0.0,0.0
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,upsample.linear.weight.tensor,upsample.linear.weight,upsample,Upsample,4,,linear_weight,Upsample,1024x512,524288,2.0732361008413136e-05,0.06463779509067535,1.9627106667030603e-05,0.06463336944580078,-1.1052629815822002e-06,0.001069805584847927,445.4379577636719,0.7746219235787422,0.0068359375,46.802790736270474,46.799585167766175,0.01655076356330225,0.9998619568279963,0.005615234375,0.00072479248046875,0.00208282470703125,0.0028076171875,0.0037841796875,0.011213135905563831,0.032223012298345566,0.04343614727258682,0.058544375002384186,0.0,0.0,0.0,0.0
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,crf.linear.weight.tensor,crf.linear.weight,crf,CRF head,5,,linear_weight,CRF,4096x512,2097152,-0.00031572766602039337,0.03356962278485298,-0.0003240227815695107,0.033457737416028976,-8.295084626297466e-06,0.001421682653017342,2399.781982421875,2.0588392657792527,0.00991058349609375,48.61623023021093,48.45432419509248,0.04234880524528645,0.999102758336187,0.013878345489501953,0.0009918212890625,0.0027313232421875,0.0036163330078125,0.00494384765625,0.029545191675424576,0.08136291056871414,0.1077263131737709,0.14727142453193665,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,conv.0.conv.bias.tensor,conv.0.conv.bias,conv,Convolution front-end,0,0.0,conv_bias,Conv,64,64,-0.34886807203292847,0.4828624725341797,-0.35001468658447266,0.4817119538784027,-0.0011466187424957752,0.026872051879763603,0.8353703022003174,0.21517203132524546,0.15414956212043762,4.765644611255755,4.7635733769029605,0.04515066667308667,0.998980276415666,0.0625,0.0029296278953552246,0.053194548934698105,0.09820064902305603,0.1485546976327896,0.006067209877073765,0.11016500741243362,0.20337188243865967,0.3076542913913727,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,conv.0.conv.weight.tensor,conv.0.conv.weight,conv,Convolution front-end,0,0.0,conv_weight,Conv,64x1x5,320,-0.001664625247940421,0.7632753252983093,-0.0020992234349250793,0.928895115852356,-0.00043459879816509783,0.16810813546180725,19.29120445251465,3.007219687167402,1.1010456085205078,13.653916777224586,16.616623682842057,0.2202459364761454,0.9994143127459376,0.2906250059604645,0.002921687439084053,0.3024228811264038,0.8982598185539246,1.071748971939087,0.0038278289139270782,0.3962172567844391,1.1768490076065063,1.4041446447372437,0.01875000074505806,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,conv.1.conv.bias.tensor,conv.1.conv.bias,conv,Convolution front-end,0,1.0,conv_bias,Conv,64,64,-0.35623908042907715,3.126411199569702,-0.3885355591773987,3.104752779006958,-0.0322965569794178,0.16330666840076447,5.700766563415527,1.3317569662821012,0.9221611022949219,25.173133406626448,25.03175473507975,0.05290390134473619,0.99860855852092,0.0,0.0413665771484375,0.2845773696899414,0.6527711749076843,0.8952222466468811,0.013231329619884491,0.09102365374565125,0.20879249274730682,0.2863418161869049,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,conv.1.conv.weight.tensor,conv.1.conv.weight,conv,Convolution front-end,0,1.0,conv_weight,Conv,64x64x5,20480,-0.005043329205363989,0.2731286585330963,-0.005502193234860897,0.2730451226234436,-0.0004588640877045691,0.01337155606597662,99.2882308959961,1.914707620078257,0.2879161834716797,39.093653202318215,39.082969636722844,0.04897745447756383,0.9988002634078308,0.08188476413488388,0.0013045466039329767,0.019995277747511864,0.05715343356132507,0.14727982878684998,0.004776307847350836,0.0732082724571228,0.20925460755825043,0.5392324328422546,0.0004394531133584678,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,conv.2.conv.bias.tensor,conv.2.conv.bias,conv,Convolution front-end,0,2.0,conv_bias,Conv,128,128,-0.23985695838928223,0.8994260430335999,-0.24395331740379333,0.9003586173057556,-0.004096358083188534,0.05058066174387932,3.695295810699463,0.5741284357786621,0.22901630401611328,10.53146805806331,10.553688120594494,0.05451551793285192,0.9985193584792625,0.015625,0.013845205307006836,0.1104511022567749,0.22016365826129913,0.2284117192029953,0.015393378213047981,0.1228017583489418,0.24478238821029663,0.2539527416229248,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,conv.2.conv.weight.tensor,conv.2.conv.weight,conv,Convolution front-end,0,2.0,conv_weight,Conv,128x64x9,73728,0.0019348718924447894,0.13461939990520477,0.0019226300064474344,0.1352613866329193,-1.2241855074535124e-05,0.00655485549941659,243.44241333007812,1.7798365288582005,0.24044227600097656,36.55684384668964,36.73110164594849,0.04868682144230902,0.9988316704962523,0.02727593295276165,0.0014328324468806386,0.012599673122167587,0.02570313960313797,0.054229747503995895,0.010643579065799713,0.09359476715326309,0.19093190133571625,0.40283748507499695,9.494357800576836e-05,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,conv.3.conv.bias.tensor,conv.3.conv.bias,conv,Convolution front-end,0,3.0,conv_bias,Conv,128,128,-0.27887842059135437,0.6861683130264282,-0.28937381505966187,0.7118892669677734,-0.010495402850210667,0.03802892193198204,2.707629919052124,0.4463329669216343,0.23042011260986328,8.379785792997541,8.69407964502416,0.05326305205731552,0.9993106939860452,0.0078125,0.008555606007575989,0.10148806124925613,0.1274668574333191,0.21767640113830566,0.012468669563531876,0.14790548384189606,0.18576617538928986,0.31723472476005554,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,conv.3.conv.weight.tensor,conv.3.conv.weight,conv,Convolution front-end,0,3.0,conv_weight,Conv,128x128x9,147456,2.159507403121097e-06,0.045519500970840454,-3.956730870413594e-05,0.046873677521944046,-4.172679109615274e-05,0.002986717503517866,195.40074157714844,1.1470114229227124,0.14169085025787354,17.479488886643146,17.99949814838597,0.06562042118972536,0.998338954255976,0.006069607101380825,0.0005426559364423156,0.005033283494412899,0.011921381577849388,0.028625143691897392,0.011921390891075134,0.11057419329881668,0.2618960738182068,0.6288543343544006,0.0002509223122615367,5.425347262644209e-05,1.3563368156610522e-05,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,conv.4.conv.bias.tensor,conv.4.conv.bias,conv,Convolution front-end,0,4.0,conv_bias,Conv,512,512,0.018486348912119865,0.1553741842508316,0.018099553883075714,0.15716809034347534,-0.00038679427234455943,0.0068801334127783775,1.814551591873169,0.15592547332085713,0.08445131778717041,3.5405137074041804,3.5798118646299026,0.0440403529563324,0.9991017848415433,0.029296875,0.0019078068435192108,0.012694420292973518,0.026909003034234047,0.062381818890571594,0.012278787791728973,0.08170223981142044,0.17318835854530334,0.4014940559864044,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,conv.4.conv.weight.tensor,conv.4.conv.weight,conv,Convolution front-end,0,4.0,conv_weight,Conv,512x128x5,327680,0.0007904483936727047,0.04287688806653023,0.0007856511510908604,0.042757268995046616,-4.797223482455593e-06,0.0018543655751273036,313.87298583984375,1.0615042339928702,0.05097019672393799,24.54832830078825,24.479816453033685,0.04324140613512742,0.9990663461828724,0.02575073204934597,0.00046365056186914444,0.0034902028273791075,0.007579274475574493,0.01684936136007309,0.010813528671860695,0.0814005434513092,0.1767682433128357,0.39297059178352356,1.52587890625e-05,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.0.self_attn.Wqkv.weight.tensor,transformer_encoder.0.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,0.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-5.857439828105271e-05,0.08021117746829987,-5.983407027088106e-05,0.08017285913228989,-1.2596673286680016e-06,0.0006969539099372923,423.43035888671875,0.6180658729515963,0.003662109375,71.13212906385026,71.09815577007782,0.008688983179412413,0.9999609153846313,0.005908966064453125,0.00042724609375,0.00140380859375,0.001922607421875,0.0025078654289245605,0.0053265150636434555,0.017501406371593475,0.023969318717718124,0.031265780329704285,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.0.self_attn.out_proj.bias.tensor,transformer_encoder.0.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,0.0,self_attn_out_proj_bias,Self-attention,512,512,-0.0022732503712177277,0.02975558303296566,-0.002241778653115034,0.029730364680290222,3.147171810269356e-05,0.00036310520954430103,0.1450517177581787,0.008246936574684947,0.001331329345703125,0.6752539766188196,0.6746310992075635,0.01221308849740862,0.9999258132818746,0.044921875,0.00022709369659423828,0.0007417678134515882,0.001000113203190267,0.0012943543260917068,0.007631966844201088,0.024928685277700424,0.033610932528972626,0.04349953308701515,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.0.self_attn.out_proj.weight.tensor,transformer_encoder.0.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,0.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-1.71788597072009e-05,0.029549462720751762,-1.959802830242552e-05,0.029540089890360832,-2.4191735974454787e-06,0.0007391794351860881,150.7567901611328,0.3784617146463414,0.0037841796875,15.129331866915267,15.12453289729399,0.02501509769072712,0.9996864711909451,0.0129852294921875,0.0004634857177734375,0.00148773193359375,0.0019989013671875,0.00262451171875,0.015685075893998146,0.05034715682268143,0.06764592230319977,0.0888175517320633,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.1.self_attn.Wqkv.weight.tensor,transformer_encoder.1.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,1.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,0.00025529079721309245,0.06557293981313705,0.00025678196107037365,0.06551807373762131,1.4910965546732768e-06,0.0007325292099267244,447.02825927734375,0.6496148508911191,0.00384521484375,58.15122896111053,58.10257253811465,0.011171128495419198,0.9999363659073217,0.0045305886305868626,0.000457763671875,0.00146484375,0.001983642578125,0.002593994140625,0.006980983540415764,0.022339148446917534,0.030250929296016693,0.039558906108140945,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.1.self_attn.out_proj.bias.tensor,transformer_encoder.1.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,1.0,self_attn_out_proj_bias,Self-attention,512,512,-0.00044205912854522467,0.029170624911785126,-0.0004764499608427286,0.029236452654004097,-3.439083229750395e-05,0.0003725686692632735,0.14755719900131226,0.008466105901787901,0.0016326904296875,0.6601316910187729,0.6616332556250748,0.012824874213673097,0.9999204953685649,0.0078125,0.00024271011352539062,0.0007348894141614437,0.0010342411696910858,0.0015571566764265299,0.008320357650518417,0.025192782282829285,0.035454876720905304,0.053380969911813736,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.1.self_attn.out_proj.weight.tensor,transformer_encoder.1.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,1.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-6.949186354177073e-05,0.046070944517850876,-6.799896073061973e-05,0.04604975879192352,1.4928682503523305e-06,0.000794399413280189,165.2041015625,0.4067331338948287,0.00433349609375,23.588355654028483,23.577508896854436,0.0172429625812153,0.9998508526645435,0.008602142333984375,0.00052642822265625,0.0015697479248046875,0.0020751953125,0.002685546875,0.011426466517150402,0.0340723991394043,0.0450434610247612,0.058291539549827576,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.2.self_attn.Wqkv.weight.tensor,transformer_encoder.2.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,2.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-0.00013327761553227901,0.07562576979398727,-0.0001317385322181508,0.07557649165391922,1.5390741054943646e-06,0.0007920701173134148,493.83782958984375,0.7024163595820365,0.004180908203125,67.06584189017163,67.02214754630555,0.010473533766001436,0.9999435617572292,0.0040944418869912624,0.000518798828125,0.0015716552734375,0.0020751953125,0.002685546875,0.0068600792437791824,0.020782005041837692,0.02744031697511673,0.03551099821925163,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.2.self_attn.out_proj.bias.tensor,transformer_encoder.2.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,2.0,self_attn_out_proj_bias,Self-attention,512,512,-0.0003780202241614461,0.041862670332193375,-0.0003987543750554323,0.04188338667154312,-2.0734150893986225e-05,0.00036735727917402983,0.14522677659988403,0.008325575689816048,0.002197265625,0.9472827083974211,0.947755855851131,0.00878890284389564,0.9999615187711253,0.001953125,0.000244140625,0.0007053373847156763,0.00096893310546875,0.0018230080604553223,0.00583193963393569,0.016848834231495857,0.023145509883761406,0.04354733228683472,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.2.self_attn.out_proj.weight.tensor,transformer_encoder.2.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,2.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-8.489452739013359e-05,0.05466361343860626,-8.630870433989912e-05,0.05462992191314697,-1.4141955944069196e-06,0.0007918958435766399,164.73226928710938,0.40545122773928616,0.005126953125,27.987814295214935,27.970565583529055,0.014486705659205103,0.9998943890494127,0.0056304931640625,0.00052642822265625,0.001556396484375,0.0020751953125,0.0027386844158172607,0.009630320593714714,0.028472252190113068,0.03796300292015076,0.050100672990083694,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.3.self_attn.Wqkv.weight.tensor,transformer_encoder.3.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,3.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-0.00014777800242882222,0.079198457300663,-0.0001488076086388901,0.0791587084531784,-1.0296233767803642e-06,0.0008033634512685239,500.7340087890625,0.7124307899992395,0.00390625,70.23416122047554,70.19891172255629,0.010143650577142973,0.9999469438989477,0.0039494833908975124,0.0005340576171875,0.0015869140625,0.002105712890625,0.002716064453125,0.006743282545357943,0.020037181675434113,0.026587799191474915,0.034294407814741135,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.3.self_attn.out_proj.bias.tensor,transformer_encoder.3.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,3.0,self_attn_out_proj_bias,Self-attention,512,512,0.0031509939581155777,0.04125424474477768,0.003120368579402566,0.04123658686876297,-3.062549512833357e-05,0.0003611510619521141,0.14688891172409058,0.008201244701445754,0.0010986328125,0.9361959288482714,0.9357450589888563,0.008760179839199198,0.999961742213259,0.0078125,0.0002288818359375,0.0007282255683094263,0.00091552734375,0.0010830387473106384,0.00554807810112834,0.017652131617069244,0.02219231240451336,0.026252776384353638,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.3.self_attn.out_proj.weight.tensor,transformer_encoder.3.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,3.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-5.6098444474628195e-05,0.06004486232995987,-5.551187859964557e-05,0.06004083529114723,5.865595085197128e-07,0.0007834604475647211,163.21629333496094,0.4011317767019269,0.00372314453125,30.742993556776984,30.740931716727456,0.013047908817373069,0.9999142039972878,0.005252838134765625,0.000518798828125,0.00153350830078125,0.002044677734375,0.00262451171875,0.008640184998512268,0.025539370253682137,0.034052494913339615,0.043709173798561096,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.4.self_attn.Wqkv.weight.tensor,transformer_encoder.4.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,4.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,8.962970605352893e-05,0.08053357899188995,9.197270992444828e-05,0.08049852401018143,2.343023879802786e-06,0.0007910784333944321,493.28045654296875,0.7015387975006451,0.00457763671875,71.41809256282683,71.3870050652603,0.009822984237271366,0.9999499097797637,0.0034548442345112562,0.000518798828125,0.00156402587890625,0.0020751953125,0.002685546875,0.006442018318921328,0.019420789554715157,0.02576807327568531,0.03334691748023033,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.4.self_attn.out_proj.bias.tensor,transformer_encoder.4.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,4.0,self_attn_out_proj_bias,Self-attention,512,512,0.005694971419870853,0.0415608175098896,0.0057006096467375755,0.04154973104596138,5.638459697365761e-06,0.0003253448521718383,0.13429391384124756,0.007362819321648026,0.000957489013671875,0.9492017642412698,0.9489705581519681,0.007756853810238784,0.9999699548737978,0.001953125,0.0002288818359375,0.000640869140625,0.000823974609375,0.0009555397555232048,0.005507152993232012,0.015420028008520603,0.019825750961899757,0.022991355508565903,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.4.self_attn.out_proj.weight.tensor,transformer_encoder.4.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,4.0,self_attn_out_proj_weight,Self-attention,512x512,262144,0.0001113375328714028,0.06491848826408386,0.00011258741142228246,0.06490711122751236,1.2498483101808233e-06,0.0007542259991168976,157.1886749267578,0.38616420018192243,0.003448486328125,33.23832692770689,33.232505383472066,0.011618039651087583,0.9999318296912046,0.004085540771484375,0.00048828125,0.001468658447265625,0.001953125,0.002532958984375,0.007521450519561768,0.022623112425208092,0.03008580207824707,0.03901752457022667,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.5.self_attn.Wqkv.weight.tensor,transformer_encoder.5.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,5.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-0.00015342856931965798,0.08280777931213379,-0.00015336053911596537,0.08277805149555206,6.805104391105488e-08,0.0008082225103862584,504.2593994140625,0.716739288428332,0.0047607421875,73.43495008870946,73.4085847329861,0.009760193035639037,0.9999505638635473,0.0036684672813862562,0.00054931640625,0.0015869140625,0.0021209716796875,0.00274658203125,0.006633632350713015,0.01916382648050785,0.025613190606236458,0.033168163150548935,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.5.self_attn.out_proj.bias.tensor,transformer_encoder.5.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,5.0,self_attn_out_proj_bias,Self-attention,512,512,0.0076002441346645355,0.05128750950098038,0.007612787187099457,0.051227159798145294,1.2542586773633957e-05,0.0003292069595772773,0.135115385055542,0.007454508013334553,0.00091552734375,1.1731769704307082,1.1718678792101365,0.0063541206494970885,0.9999805065956079,0.00390625,0.0002288818359375,0.0006272311438806355,0.0008544921875,0.0008974967058748007,0.0044627198949456215,0.012229702435433865,0.016660820692777634,0.017499318346381187,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.5.self_attn.out_proj.weight.tensor,transformer_encoder.5.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,5.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-3.0022030841792002e-05,0.05985739827156067,-3.219889913452789e-05,0.05984792485833168,-2.176868065362214e-06,0.0007809866801835597,162.70973205566406,0.3998666824258032,0.0039463043212890625,30.647003614813737,30.642154793529535,0.013047496827145216,0.9999139280694782,0.00527191162109375,0.000518798828125,0.00152587890625,0.002044677734375,0.0026277899742126465,0.00866724457591772,0.025491897016763687,0.03415914252400398,0.043900828808546066,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.6.self_attn.Wqkv.weight.tensor,transformer_encoder.6.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,6.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-5.458114901557565e-05,0.08206424862146378,-5.3594627388520166e-05,0.08203230053186417,9.864941148407524e-07,0.0007791316602379084,485.58612060546875,0.6909417785208404,0.0039520263671875,72.77547341824717,72.74713737387712,0.009494157111832534,0.9999530849824766,0.0032869975548237562,0.0005159378051757812,0.00152587890625,0.002044677734375,0.002655029296875,0.006286997813731432,0.01859370991587639,0.02491557039320469,0.032353054732084274,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.6.self_attn.out_proj.bias.tensor,transformer_encoder.6.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,6.0,self_attn_out_proj_bias,Self-attention,512,512,0.013186391443014145,0.06983010470867157,0.013181841932237148,0.06974145025014877,-4.54997643828392e-06,0.0003381039423402399,0.13753700256347656,0.007651111688133477,0.001922607421875,1.607999788132459,1.6060096590599624,0.004758154661832864,0.999989503524822,0.0,0.000244140625,0.0006172177381813526,0.0008544921875,0.0013924092054367065,0.0034962084610015154,0.00883884821087122,0.012236729264259338,0.019939953461289406,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.6.self_attn.out_proj.weight.tensor,transformer_encoder.6.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,6.0,self_attn_out_proj_weight,Self-attention,512x512,262144,6.82807803968899e-05,0.0660417228937149,6.772893539164215e-05,0.06603823602199554,-5.51816810911987e-07,0.0007342218304984272,152.9127655029297,0.3759216268459252,0.00372314453125,33.81339171074642,33.81160465542859,0.011117536804994346,0.9999375400412014,0.00408172607421875,0.00048828125,0.0014641284942626953,0.0019073486328125,0.002493329346179962,0.007393525913357735,0.022169748321175575,0.02888096123933792,0.03775384649634361,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.7.self_attn.Wqkv.weight.tensor,transformer_encoder.7.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,7.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,5.859726297785528e-05,0.08321157097816467,5.900721225771122e-05,0.08318101614713669,4.099348132058367e-07,0.000790825579315424,493.358154296875,0.7013115491392323,0.00421142578125,73.79294300608969,73.76582854504855,0.009503775301133442,0.9999529742122609,0.0035146076697856188,0.000518798828125,0.00156402587890625,0.0020751953125,0.00267791748046875,0.006234695203602314,0.018795771524310112,0.024938780814409256,0.032182030379772186,0.0,0.0,0.0,0.0
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_encoder.7.self_attn.out_proj.bias.tensor,transformer_encoder.7.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,7.0,self_attn_out_proj_bias,Self-attention,512,512,0.02039126306772232,0.06323306262493134,0.020366176962852478,0.06312991678714752,-2.508610486984253e-05,0.0003581657074391842,0.14463496208190918,0.008124218899463846,0.002197265625,1.503357150417094,1.500961631248929,0.005404051124647556,0.9999866905577585,0.005859375,0.000244140625,0.00067138671875,0.0009138491004705429,0.0015735030174255371,0.0038609642069786787,0.010617651976644993,0.014452075585722923,0.02488417737185955,0.0,0.0,0.0,0.0
